European Monetary Union Corporate Non-Financial BBB (EUR)

Min.   :3.168  
1st Qu.:4.021  
Median :4.689  
Mean   :4.997  
3rd Qu.:6.112  
Max.   :8.235  

Yield;Frequenza
3.168;0.139275766016713
3.31702941176471;1.39275766016713
3.46605882352941;5.57103064066852
3.61508823529412;9.33147632311978
3.76411764705882;13.7883008356546
3.91314705882353;19.2200557103064
4.06217647058824;27.7158774373259
4.21120588235294;35.0974930362117
4.36023529411765;39.8328690807799
4.50926470588235;44.5682451253482
4.65829411764706;49.1643454038997
4.80732352941176;53.0640668523677
4.95635294117647;56.2674094707521
5.10538235294118;58.4958217270195
5.25441176470588;61.4206128133705
5.40344117647059;64.3454038997214
5.55247058823529;65.8774373259053
5.7015;67.5487465181058
5.85052941176471;69.0807799442897
5.99955882352941;72.1448467966574
6.14858823529412;76.4623955431755
6.29761764705882;82.033426183844
6.44664705882353;85.7938718662953
6.59567647058823;89.8328690807799
6.74470588235294;93.5933147632312
6.89373529411765;94.4289693593315
7.04276470588235;96.5181058495822
7.19179411764706;97.4930362116992
7.34082352941176;98.050139275766
7.48985294117647;98.1894150417827
7.63888235294118;98.1894150417827
7.78791176470588;98.4679665738162
7.93694117647059;99.1643454038997
8.08597058823529;99.8607242339833
8.235;100
