European Monetary Union Corporate Expfand AA (EUR) spread

Min.   : 0.3305  
1st Qu.: 0.5467  
Median : 0.6911  
Mean   : 0.9386  
3rd Qu.: 1.1954  
Max.   : 3.3655  
NA's   :53.0000  

Yield;Frequenza
0.3305;0.150375939849624
0.419779411764706;12.4812030075188
0.509058823529412;18.796992481203
0.598338235294118;33.0827067669173
0.687617647058824;49.4736842105263
0.77689705882353;65.4135338345865
0.866176470588235;68.8721804511278
0.955455882352941;69.4736842105263
1.04473529411765;70.3759398496241
1.13401470588235;73.2330827067669
1.22329411764706;75.6390977443609
1.31257352941176;76.6917293233083
1.40185294117647;79.8496240601504
1.49113235294118;84.0601503759398
1.58041176470588;86.7669172932331
1.66969117647059;88.5714285714286
1.75897058823529;90.8270676691729
1.84825;92.4812030075188
1.93752941176471;92.9323308270677
2.02680882352941;93.2330827067669
2.11608823529412;93.3834586466165
2.20536764705882;93.8345864661654
2.29464705882353;94.1353383458647
2.38392647058824;94.1353383458647
2.47320588235294;94.5864661654135
2.56248529411765;95.0375939849624
2.65176470588235;95.187969924812
2.74104411764706;95.6390977443609
2.83032352941177;96.0902255639098
2.91960294117647;97.1428571428571
3.00888235294118;98.0451127819549
3.09816176470588;98.4962406015038
3.18744117647059;99.5488721804511
3.27672058823529;99.8496240601504
3.366;100
