JPM EMBI Global Diversified Latin America (USD) spread

Min.   : 1.181  
1st Qu.: 3.801  
Median : 5.050  
Mean   : 5.194  
3rd Qu.: 6.624  
Max.   :11.270  

Yield;Frequenza
1.181;0.139275766016713
1.47773529411765;4.31754874651811
1.77447058823529;8.21727019498607
2.07120588235294;11.0027855153203
2.36794117647059;13.9275766016713
2.66467647058824;16.4345403899721
2.96141176470588;18.5236768802228
3.25814705882353;20.0557103064067
3.55488235294118;22.8412256267409
3.85161764705882;25.3481894150418
4.14835294117647;29.2479108635098
4.44508823529412;37.3259052924791
4.74182352941176;46.2395543175487
5.03855882352941;49.8607242339833
5.33529411764706;54.4568245125348
5.63202941176471;59.3314763231198
5.92876470588235;64.066852367688
6.2255;68.1058495821727
6.52223529411765;72.5626740947075
6.81897058823529;77.158774373259
7.11570588235294;80.9192200557103
7.41244117647059;83.4261838440111
7.70917647058824;86.3509749303621
8.00591176470588;88.5793871866295
8.30264705882353;90.9470752089136
8.59938235294118;92.0612813370473
8.89611764705882;93.0362116991644
9.19285294117647;95.125348189415
9.48958823529412;96.6573816155989
9.78632352941176;97.4930362116992
10.0830588235294;97.7715877437326
10.3797941176471;98.4679665738162
10.6765294117647;99.025069637883
10.9732647058824;99.4428969359331
11.27;100
