European Monetary Union Corporate AA 5 - 7 Years (EUR)

Min.   :  2.874  
1st Qu.:  3.667  
Median :  4.092  
Mean   :  4.242  
3rd Qu.:  4.868  
Max.   :  6.655  
NA's   :214.000  

Yield;Frequenza
2.874;0.396825396825397
2.98520588235294;1.98412698412698
3.09641176470588;4.96031746031746
3.20761764705882;7.14285714285714
3.31882352941176;9.12698412698413
3.43002941176471;14.0873015873016
3.54123529411765;18.8492063492063
3.65244117647059;24.0079365079365
3.76364705882353;28.968253968254
3.87485294117647;34.1269841269841
3.98605882352941;41.6666666666667
4.09726470588235;50.3968253968254
4.20847058823529;58.9285714285714
4.31967647058824;65.0793650793651
4.43088235294118;67.4603174603175
4.54208823529412;68.6507936507936
4.65329411764706;69.2460317460317
4.7645;72.2222222222222
4.87570588235294;75.5952380952381
4.98691176470588;80.5555555555556
5.09811764705882;84.7222222222222
5.20932352941177;86.7063492063492
5.32052941176471;88.8888888888889
5.43173529411765;90.6746031746032
5.54294117647059;93.6507936507936
5.65414705882353;94.4444444444444
5.76535294117647;96.2301587301587
5.87655882352941;96.8253968253968
5.98776470588235;97.8174603174603
6.0989705882353;98.6111111111111
6.21017647058824;98.8095238095238
6.32138235294118;99.0079365079365
6.43258823529412;99.2063492063492
6.54379411764706;99.8015873015873
6.655;100
