United States Corporate BBB-A (USD) spread

Min.   :0.1430  
1st Qu.:0.6398  
Median :1.5520  
Mean   :1.6351  
3rd Qu.:2.0198  
Max.   :6.9180  

Yield;Frequenza
0.143;0.139275766016713
0.342264705882353;5.84958217270195
0.541529411764706;22.9805013927577
0.740794117647059;27.0194986072423
0.940058823529412;30.08356545961
1.13932352941176;37.0473537604457
1.33858823529412;44.8467966573816
1.53785294117647;49.3036211699164
1.73711764705882;58.6350974930362
1.93638235294118;68.6629526462395
2.13564705882353;77.7158774373259
2.33491176470588;83.8440111420613
2.53417647058824;87.3259052924791
2.73344117647059;90.8077994428969
2.93270588235294;91.9220055710306
3.13197058823529;92.8969359331476
3.33123529411765;93.8718662952646
3.5305;94.7075208913649
3.72976470588235;94.8467966573816
3.92902941176471;94.8467966573816
4.12829411764706;94.8467966573816
4.32755882352941;94.9860724233983
4.52682352941176;95.2646239554318
4.72608823529412;95.4038997214485
4.92535294117647;95.6824512534819
5.12461764705882;95.8217270194986
5.32388235294118;95.9610027855153
5.52314705882353;96.2395543175488
5.72241176470588;96.6573816155989
5.92167647058824;97.2144846796657
6.12094117647059;97.7715877437326
6.32020588235294;98.8857938718663
6.51947058823529;99.3036211699164
6.71873529411765;99.5821727019499
6.918;100
