JPM EMBI Global Diversified Asia (USD)

Min.   : 4.236  
1st Qu.: 6.152  
Median : 6.722  
Mean   : 7.063  
3rd Qu.: 8.229  
Max.   :13.412  

Yield;Frequenza
4.236;0.139275766016713
4.50582352941176;2.36768802228412
4.77564705882353;3.76044568245125
5.04547058823529;6.4066852367688
5.31529411764706;9.33147632311978
5.58511764705882;12.2562674094708
5.85494117647059;16.1559888579387
6.12476470588235;23.8161559888579
6.39458823529412;35.0974930362117
6.66441176470588;45.9610027855153
6.93423529411765;58.4958217270195
7.20405882352941;63.3704735376045
7.47388235294118;66.8523676880223
7.74370588235294;68.6629526462395
8.0135294117647;71.4484679665738
8.28335294117647;77.0194986072423
8.55317647058823;84.5403899721449
8.823;88.1615598885794
9.09282352941176;90.8077994428969
9.36264705882353;94.7075208913649
9.63247058823529;96.9359331476323
9.90229411764706;97.7715877437326
10.1721176470588;97.9108635097493
10.4419411764706;98.1894150417827
10.7117647058824;98.6072423398329
10.9815882352941;98.8857938718663
11.2514117647059;98.8857938718663
11.5212352941176;99.025069637883
11.7910588235294;99.1643454038997
12.0608823529412;99.4428969359331
12.3307058823529;99.4428969359331
12.6005294117647;99.5821727019499
12.8703529411765;99.7214484679666
13.1401764705882;99.7214484679666
13.41;99.8607242339833
