JPM EMBI Global Diversified Europe (USD) spread

Min.   : 0.639  
1st Qu.: 2.276  
Median : 3.481  
Mean   : 4.677  
3rd Qu.: 6.499  
Max.   :15.000  

Yield;Frequenza
0.639;0.139275766016713
1.06138235294118;10.4456824512535
1.48376470588235;17.8272980501393
1.90614705882353;22.5626740947075
2.32852941176471;25.6267409470752
2.75091176470588;32.8690807799443
3.17329411764706;43.0362116991643
3.59567647058824;51.1142061281337
4.01805882352941;53.3426183844011
4.44044117647059;59.4707520891365
4.86282352941176;63.7883008356546
5.28520588235294;66.8523676880223
5.70758823529412;69.6378830083566
6.1299705882353;72.9805013927577
6.55235294117647;75.3481894150418
6.97473529411765;77.2980501392758
7.39711764705882;79.3871866295265
7.8195;83.5654596100279
8.24188235294118;86.3509749303621
8.66426470588235;88.4401114206128
9.08664705882353;89.1364902506964
9.50902941176471;89.2757660167131
9.93141176470588;89.6935933147632
10.3537941176471;90.3899721448468
10.7761764705882;90.8077994428969
11.1985588235294;91.5041782729805
11.6209411764706;92.3398328690808
12.0433235294118;93.7325905292479
12.4657058823529;94.7075208913649
12.8880882352941;96.3788300835655
13.3104705882353;97.7715877437326
13.7328529411765;98.7465181058496
14.1552352941176;99.1643454038997
14.5776176470588;99.3036211699164
15;100
