JPM EMBI + Composite (USD)

Min.   : 5.123  
1st Qu.: 6.691  
Median : 8.368  
Mean   : 9.224  
3rd Qu.:11.647  
Max.   :17.275  

Yield;Frequenza
5.123;0.139275766016713
5.48026470588235;1.1142061281337
5.83752941176471;4.03899721448468
6.19479411764706;8.63509749303621
6.55205882352941;18.5236768802228
6.90932352941176;30.7799442896936
7.26658823529412;38.5793871866295
7.62385294117647;40.2506963788301
7.98111764705882;44.8467966573816
8.33838235294118;49.7214484679666
8.69564705882353;52.7855153203343
9.05291176470588;55.9888579387187
9.41017647058823;58.7743732590529
9.76744117647059;62.2562674094708
10.1247058823529;64.4846796657382
10.4819705882353;66.4345403899721
10.8392352941176;69.4986072423398
11.1965;71.0306406685237
11.5537647058824;74.3732590529248
11.9110294117647;77.158774373259
12.2682941176471;81.6155988857939
12.6255588235294;84.2618384401114
12.9828235294118;86.2116991643454
13.3400882352941;87.6044568245125
13.6973529411765;90.6685236768802
14.0546176470588;93.0362116991644
14.4118823529412;94.8467966573816
14.7691470588235;96.2395543175488
15.1264117647059;98.6072423398329
15.4836764705882;98.8857938718663
15.8409411764706;99.1643454038997
16.1982058823529;99.5821727019499
16.5554705882353;99.7214484679666
16.9127352941176;99.8607242339833
17.27;99.8607242339833
