United States High Yield Master II  (USD)

Min.   : 7.187  
1st Qu.: 8.275  
Median : 9.489  
Mean   :10.327  
3rd Qu.:11.975  
Max.   :22.363  

Yield;Frequenza
7.187;0.139275766016713
7.63326470588235;7.79944289693593
8.07952941176471;19.91643454039
8.52579411764706;33.008356545961
8.97205882352941;42.6183844011142
9.41832352941177;49.1643454038997
9.86458823529412;52.5069637883008
10.3108529411765;56.1281337047354
10.7571176470588;63.2311977715877
11.2033823529412;68.1058495821727
11.6496470588235;73.1197771587744
12.0959117647059;76.1838440111421
12.5421764705882;81.6155988857939
12.9884411764706;86.6295264623955
13.4347058823529;91.2256267409471
13.8809705882353;93.4540389972145
14.3272352941176;94.9860724233983
14.7735;95.5431754874652
15.2197647058824;95.8217270194986
15.6660294117647;95.9610027855153
16.1122941176471;95.9610027855153
16.5585588235294;95.9610027855153
17.0048235294118;96.2395543175488
17.4510882352941;96.3788300835655
17.8973529411765;96.3788300835655
18.3436176470588;97.3537604456824
18.7898823529412;98.050139275766
19.2361470588235;98.3286908077994
19.6824117647059;98.8857938718663
20.1286764705882;98.8857938718663
20.5749411764706;99.1643454038997
21.0212058823529;99.1643454038997
21.4674705882353;99.4428969359331
21.9137352941176;99.7214484679666
22.36;99.8607242339833
