European Monetary Union Corporate AA 10 or More (EUR) spread

Min.   :  0.6399  
1st Qu.:  1.1719  
Median :  1.5552  
Mean   :  1.8262  
3rd Qu.:  2.5233  
Max.   :  4.3988  
NA's   :214.0000  

Yield;Frequenza
0.6399;0.198412698412698
0.750461764705882;5.35714285714286
0.861023529411765;9.12698412698413
0.971585294117647;11.3095238095238
1.08214705882353;17.6587301587302
1.19270882352941;25.9920634920635
1.30327058823529;31.9444444444444
1.41383235294118;41.0714285714286
1.52439411764706;49.0079365079365
1.63495588235294;54.9603174603175
1.74551764705882;62.1031746031746
1.85607941176471;64.484126984127
1.96664117647059;66.468253968254
2.07720294117647;67.0634920634921
2.18776470588235;68.2539682539683
2.29832647058824;68.8492063492064
2.40888823529412;71.2301587301587
2.51945;74.8015873015873
2.63001176470588;81.9444444444444
2.74057352941176;84.9206349206349
2.85113529411765;86.9047619047619
2.96169705882353;89.6825396825397
3.07225882352941;90.2777777777778
3.18282058823529;90.8730158730159
3.29338235294118;91.8650793650794
3.40394411764706;92.4603174603175
3.51450588235294;94.2460317460317
3.62506764705882;94.4444444444444
3.73562941176471;95.6349206349206
3.84619117647059;97.0238095238095
3.95675294117647;98.6111111111111
4.06731470588235;99.0079365079365
4.17787647058824;99.2063492063492
4.28843823529412;99.6031746031746
4.399;100
