European Currency High Yield (EUR) spread

Min.   : 2.319  
1st Qu.: 4.271  
Median : 6.621  
Mean   : 7.661  
3rd Qu.: 9.390  
Max.   :25.838  
NA's   :53.000  

Yield;Frequenza
2.319;0.150375939849624
3.01079411764706;5.41353383458647
3.70258823529412;12.9323308270677
4.39438235294118;28.1203007518797
5.08617647058824;32.9323308270677
5.7779705882353;38.6466165413534
6.46976470588235;48.1203007518797
7.16155882352941;59.2481203007519
7.85335294117647;63.9097744360902
8.54514705882353;67.0676691729323
9.23694117647059;73.8345864661654
9.92873529411765;77.2932330827068
10.6205294117647;81.203007518797
11.3123235294118;85.5639097744361
12.0041176470588;89.1729323308271
12.6959117647059;90.9774436090226
13.3877058823529;91.578947368421
14.0795;93.0827067669173
14.7712941176471;93.6842105263158
15.4630882352941;93.8345864661654
16.1548823529412;93.984962406015
16.8466764705882;94.5864661654135
17.5384705882353;94.7368421052632
18.2302647058824;95.0375939849624
18.9220588235294;95.187969924812
19.6138529411765;95.3383458646617
20.3056470588235;96.0902255639098
20.9974411764706;96.9924812030075
21.6892352941176;96.9924812030075
22.3810294117647;97.7443609022556
23.0728235294118;98.0451127819549
23.7646176470588;98.6466165413534
24.4564117647059;99.2481203007519
25.1482058823529;99.8496240601504
25.84;100
