European Monetary Union Corporate Expfand AA (EUR)

Min.   :2.557  
1st Qu.:3.601  
Median :4.201  
Mean   :4.320  
3rd Qu.:5.030  
Max.   :6.480  

Yield;Frequenza
2.557;0.139275766016713
2.67238235294118;0.557103064066852
2.78776470588235;1.53203342618384
2.90314705882353;3.34261838440111
3.01852941176471;7.10306406685237
3.13391176470588;9.19220055710306
3.24929411764706;11.6991643454039
3.36467647058824;15.4596100278552
3.48005882352941;21.3091922005571
3.59544117647059;24.7910863509749
3.71082352941176;29.2479108635098
3.82620588235294;34.4011142061281
3.94158823529412;40.1114206128134
4.0569705882353;45.5431754874652
4.17235294117647;49.3036211699164
4.28773529411765;52.2284122562674
4.40311764705882;55.849582172702
4.5185;57.5208913649025
4.63388235294118;59.3314763231198
4.74926470588235;62.116991643454
4.86464705882353;65.7381615598886
4.98002941176471;71.7270194986072
5.09541176470588;77.0194986072423
5.21079411764706;81.3370473537605
5.32617647058824;86.3509749303621
5.44155882352941;88.3008356545961
5.55694117647059;90.2506963788301
5.67232352941176;91.9220055710306
5.78770588235294;94.0111420612813
5.90308823529412;97.075208913649
6.01847058823529;98.4679665738162
6.13385294117647;99.1643454038997
6.24923529411765;99.3036211699164
6.36461764705882;99.5821727019499
6.48;100
