"Smith & Williamson Enterprise GBP",101954137.8,"GBP"
"Smith & Williamson Enterprise USD",101830000,"USD"
"Snowbird Partners LP",12267194,"USD"
"Sofire Ltd",145590000,"USD"
"Southport Energy Alternatives LP",27492165,"USD"
"Southport Energy Plus Offshore Inc",293820124,"USD"
"Southport Energy Plus Partners LP",374065427,"USD"
"SPARX Long-Short",7000000,"USD"
"Spinner Global Technology Ltd",133000682,"USD"
"Sprott Capital LP",113909885,"USD"
"Sprott Hedge LP",579000000,"USD"
"Sprott Offshore Ltd",257954049,"USD"
"Sprott Opportunities Capital LP",9749188.19,"USD"
"Sprott Opportunities Offshore Ltd",40065220,"USD"
"SR Global Fund Inc A - Europe Portfolio",0,"USD"
"SR Global Fund Inc B - Asia Portfolio",0,"USD"
"SR Global Fund Inc C - International Portfolio",0,"USD"
"SR Global Fund Inc F - Europe Portfolio",0,"EUR"
"SR Global Fund Inc H-Japan Portfolio",0,"USD"
"SR Phoenicia Inc A-Phoenicia Portfolio",0,"USD"
"SR Phoenicia Inc B-Carthaginian Portfolio",0,"USD"
"SSgA Australian Long/Short Eqt",218930772,"AUD"
"Stafford Global Equity",21063941.25,"EUR"
"Steelhead Navigator LP",302400000,"USD"
"Stenham Asia EUR",9100522.75,"EUR"
"Stenham Asia GBP",12179913.77,"GBP"
"Stenham Asia USD",67440200,"USD"
"Stenham Gold USD",66851700,"USD"
"Stenham Select USD",14623100,"USD"
"Storie Partners LP",23272149,"USD"
"Strategic Blue Star Resources EUR",32310772.94,"EUR"
"Strategic Blue Star Resources US$",32170100,"USD"
"Strategic Evarich Japan Fund (JPY)",113385275.4,"JPY"
"Strategic Evarich Japan Fund (USD)",113362100,"USD"
"Stratton Street PCC HX2 A JPY",0,"JPY"
"Stratton Street PCC HX2 B USD",8200000,"USD"
"Stratton Street PCC HX2 C GBP",0,"GBP"
"SVM Highlander EUR",36324360.79,"EUR"
"SVM Highlander USD",0,"USD"
"SVM Saltire EUR",8255536.54,"EUR"
"SVM Saltire GBP",0,"GBP"
"SWC (CH) Alternative Fund - Directional CHF A",6206960.72,"CHF"
"SWC (CH) Alternative Fund - Directional CHF I",26009444.2,"CHF"
"SWC (CH) Alternative Fund - Diversified CHF A",92854650.55,"CHF"
"SWC (CH) Alternative Fund - Diversified CHF I",50788696.26,"CHF"
"SWC (CH) Alternative Fund - Diversified EUR A",34422284.55,"EUR"
"SWC (CH) Alternative Fund - Diversified EUR I",331526.92,"EUR"
"SWC (CH) Alternative Fund - Diversified USD A",21360500,"USD"
"SWC (CH) Alternative Fund - Diversified USD I",1000,"USD"
"Symphony Bravura 99 LP",213242321,"USD"
"Symphony Encore LP",36476675.7,"USD"
"Talentum Core Alpha Limited EUR",121269393.1,"EUR"
"Talentum Core Alpha Limited USD",94630000,"USD"
"Talon Opportunity Partners LP",33000000,"USD"
"Tantallon (Non-US Feeder)",109000000,"USD"
"Tantallon LP",1035637.92,"USD"
"Templeton Global Long-Short USD",63329729.49,"USD"
"Tenax Financials Fund plc EUR",632041262.6,"EUR"
"Tenax Financials Fund plc GBP",0,"GBP"
"Tenax Financials Fund plc USD",0,"USD"
"Teton Capital LP",105864251,"USD"
"Thai Focused Equity Ltd (Class A)",120437362.4,"USD"
"Thames River Kingsway A EUR",38102476.36,"EUR"
"Thames River Kingsway B USD",4600000,"USD"
"Thames River Kingsway C GBP",6699144.69,"GBP"
"The Edelweiss Fund Bermuda Ltd",0,"USD"
"The King and Shaxson Premier",10436967.72,"GBP"
"The Stafford Fund Ltd (Euro Series)",99274690.36,"EUR"
"The Stafford Fund Ltd (USD-Series)",10787400,"USD"
"Thenberg Hedge",8277775.59,"SEK"
"Thenberg Nordic Hedge",778132.69,"SEK"
"Third Avenue Real Estate Opportunities LP",119142719,"USD"
"Third Wave Global Macro Offshore Ltd Class A",10896170,"USD"
"Third Wave Global Macro Offshore Ltd Class B",66802721,"USD"
"Thoroughbred A GBP",10524409.71,"GBP"
"Thoroughbred B USD",10500000,"USD"
"Thoroughbred C EUR",10508390.82,"EUR"
"Threadneedle American Crescendo EUR - Non-Voting",0,"EUR"
"Threadneedle American Crescendo EUR - Voting",0,"EUR"
"Threadneedle American Crescendo USD - Non-Voting",0,"USD"
"Threadneedle American Crescendo USD - Voting",80000000,"USD"
"Threadneedle European Crescendo EUR - Non-Voting",0,"EUR"
"Threadneedle European Crescendo EUR - Voting",34600799.05,"EUR"
"Threadneedle European Crescendo USD - Non-Voting",0,"USD"
"Threadneedle European Crescendo USD - Voting",0,"USD"
"Threadneedle Global Crescendo EUR - Non-Voting",0,"EUR"
"Threadneedle Global Crescendo EUR - Voting",0,"EUR"
"Threadneedle Global Crescendo USD - Non-Voting",0,"USD"
"Threadneedle Global Crescendo USD - Voting",42000000,"USD"
"Threadneedle UK Crescendo EUR - Non-Voting",0,"EUR"
"Threadneedle UK Crescendo EUR - Voting",0,"EUR"
"Threadneedle UK Crescendo GBP - Non-Voting",0,"GBP"
"Threadneedle UK Crescendo GBP - Voting",122544496.6,"GBP"
"Threadneedle UK Crescendo USD - Non-Voting",0,"USD"
"Threadneedle UK Crescendo USD - Voting",0,"USD"
"Three Kingdoms Korea A USD",6500000,"USD"
"Three Kingdoms Korea B EUR",384453.32,"EUR"
"Thunder Energy Partners LP",500000,"USD"
"Thunder Gold Partners LP",700000,"USD"
"Thunder Partners LP",700000,"USD"
"Thunder Silver Partners LP",700000,"USD"
"Tiburon Tiger A USD",20660000,"USD"
"Tiburon Tiger B EUR",0,"EUR"
"Timberline Financial Partners LP",11458966.74,"USD"
"Tonga Partners LP",118956581,"USD"
"Torrey Pines LLC",362380000,"USD"
"Tradewinds Ltd",1230000,"USD"
"Trafalgar Trading Inc (Institutional) Calss A3",0,"USD"
"Trafalgar Trading Inc Class A1",0,"USD"
"TRF Master (Cayman) LP",101396140,"USD"
"TriAlpha Hedge Equity",26666300,"USD"
"Truffle Hound Global Value LLC",88162230,"USD"
"Tryphon Capital Management LLC",10000000,"USD"
"Tryphon Inc",58000000,"USD"
"TT Financials Long Short A",126501051.3,"USD"
"TT Financials Long Short B",9620951.86,"EUR"
"TT Mid-Cap Europe Long/Short Ltd EUR A",199354788.8,"EUR"
"TT Mid-Cap Europe Long/Short Ltd USD B",263273680.1,"USD"
"Tunnelbrook Deep Blue LP",130000000,"USD"
"Tunnelbrook Deep Blue Ltd",130000000,"USD"
"Turnmark Limited A",9100000,"USD"
"Turnmark Limited B",0,"USD"
"Turnstone European C USD",0,"USD"
"UBS (I) Equity Hedged Opportunities",534924636.9,"EUR"
"UFG Alteram Asia",110033104,"EUR"
"UFG Alteram Long Short Europe",32077503.74,"EUR"
"UFG Alteram Optimal Equity",31486616.38,"EUR"
"UFG Alteram Strategie Actions",150926122.4,"EUR"
"UG Hidden Dragon Balance",59229800,"USD"
"Unifortune Albatross Fund",59971514.57,"EUR"
"Unifortune Challenge Fund",20772781.93,"EUR"
"Unifortune Special Situation",53799757.23,"EUR"
"Value Catalyst",97244500,"USD"
"Vantage Global Investment",299942000,"USD"
"Vantage Horizon",57102000,"USD"
"Vedanta Energy",9634074,"USD"
"Victoria Capital Dynamic European EUR",200733.33,"EUR"
"Victoria Capital Dynamic European GBP",7462835.86,"GBP"
"Victoria Capital Dynamic European USD",697668,"USD"
"VistaMax Global Equity Long Short Feeder",25618970.54,"JPY"
"VistaMax International Equity Long Short Feeder",2758521.02,"JPY"
"VistaMax Japan Equity Long Short Feeder",11099169.24,"JPY"
"VN Capital I LP",26112000,"USD"
"Voyager Advantage Ltd",18200000,"USD"
"VP Bank Alternative Equity",54631200,"USD"
"W Finance Croissance",33909933.87,"EUR"
"Welch Entrepreneurial (QP) LP",82500500,"USD"
"Welch Entrepreneurial LP",28000000,"USD"
"Welch Entrepreneurial Ltd",19000000,"USD"
"Welch Life Sciences LP",51000000,"USD"
"Welch Life Sciences Ltd",11900000,"USD"
"Wellchamp Fund Ltd",17936159,"USD"
"Wellington Capital Partners LP",62928560.02,"USD"
"Wessex Natural Resource Ltd",39000000,"USD"
"West Shore LP",2917000,"USD"
"Westlane Equity Income",7326000,"USD"
"Wexford Catalyst LP",224700000,"USD"
"Wexford Offshore Catalyst Limited",277900000,"USD"
"WF Asia Ltd",322000000,"USD"
"WF Asian Smaller Companies Ltd",195000000,"USD"
"WhisperHedge A SEK",14586796.44,"SEK"
"Whitebox Intermarket LP",30826225,"USD"
"Whitebox Intermarket Ltd",15272596,"USD"
"Whitefield Korean Limited B",5661400,"USD"
"Whitefield Korean Limited C",0,"USD"
"Wimbledon Fund SPC Class C Shares",150847814,"USD"
"Wimbledon HDN LP",67222224,"USD"
"Wimbledon HDN Ltd - Non-Restricted",58085101,"USD"
"WPS Capital LLC",34802704,"USD"
"Zambezi Absolute Return Fund",9871793,"USD"
"Zenit",764126304.3,"SEK"
"Zulauf Europe EUR Ltd",24893617.89,"EUR"
"Zulauf Europe USD Ltd",7700000,"USD"
"Zweig-DiMenna International Limited",2028100000,"USD"
"Zweig-DiMenna Natural Resources LP",0,"USD"
"Zweig-DiMenna Partners LP",1130000000,"USD"
