"Cliente","Data","Return_giornaliero"
"pippo102","2010-08-11 00:00:00.000",0.00147460978354075
"pippo102","2010-08-12 00:00:00.000",-0.000677130904170764
"pippo102","2010-08-13 00:00:00.000",0
"pippo102","2010-08-16 00:00:00.000",0.00110582866856102
"pippo102","2010-08-17 00:00:00.000",-3.58136652709451e-05
"pippo102","2010-08-18 00:00:00.000",0.000377648269182629
"pippo102","2010-08-19 00:00:00.000",0.000807638932262433
"pippo102","2010-08-20 00:00:00.000",-0.000656206723704256
"pippo102","2010-08-23 00:00:00.000",-0.00098208882602635
"pippo102","2010-08-24 00:00:00.000",0.00136926340030552
"pippo102","2010-08-25 00:00:00.000",-0.00090017839030776
"pippo102","2010-08-26 00:00:00.000",-0.000431075190353458
"pippo102","2010-08-27 00:00:00.000",-0.000438805205253856
"pippo102","2010-08-30 00:00:00.000",0.00125533740887818
"pippo102","2010-08-31 00:00:00.000",0.000908733305520881
"pippo102","2010-09-01 00:00:00.000",-0.00133863178413707
"pippo102","2010-09-02 00:00:00.000",0.00169144448855252
"pippo102","2010-09-03 00:00:00.000",-0.0010392431483075
"pippo102","2010-09-06 00:00:00.000",0.00187104123872794
"pippo102","2010-09-07 00:00:00.000",0.000883975205660414
"pippo102","2010-09-08 00:00:00.000",-0.000842252080735961
"pippo102","2010-09-09 00:00:00.000",9.40222931984369e-05
"pippo102","2010-09-10 00:00:00.000",-0.000760514768843978
"pippo102","2010-09-13 00:00:00.000",-0.00231015866749251
"pippo102","2010-09-14 00:00:00.000",0.000402263722272478
"pippo102","2010-09-15 00:00:00.000",-0.00154412291770067
"pippo102","2010-09-16 00:00:00.000",-0.00196372662926303
"pippo102","2010-09-17 00:00:00.000",0.00073410770610094
"pippo102","2010-09-20 00:00:00.000",-0.000106145598904539
"pippo102","2010-09-21 00:00:00.000",-0.000199828030468252
"pippo102","2010-09-22 00:00:00.000",-0.000133315189173699
"pippo102","2010-09-23 00:00:00.000",0.000164185804483630
"pippo102","2010-09-24 00:00:00.000",-0.00140198418276649
"pippo102","2010-09-27 00:00:00.000",0.000985867283931352
"pippo102","2010-09-28 00:00:00.000",-0.000205916686195740
"pippo102","2010-09-29 00:00:00.000",-0.000441148117828360
"pippo102","2010-09-30 00:00:00.000",-0.00204783744596271
"pippo102","2010-10-01 00:00:00.000",-0.00072873616468283
"pippo102","2010-10-04 00:00:00.000",0.00179162586140369
"pippo102","2010-10-05 00:00:00.000",-0.00092974394378198
"pippo102","2010-10-06 00:00:00.000",0.000680137867441255
"pippo102","2010-10-07 00:00:00.000",0.000268954176526170
"pippo102","2010-10-08 00:00:00.000",0.00024286319051936
"pippo102","2010-10-11 00:00:00.000",0.000941562672136298
"pippo102","2010-10-12 00:00:00.000",0.000111798973731814
"pippo102","2010-10-13 00:00:00.000",-0.000816581566967955
